song_id	title	work_title	subtitle	lyricist_raw	lyricist_norm	composer_raw	composer_norm	artist	song_type	brand_id	parent_song_id	is_version	interface_key	jasrac_code	jasrac_title	match_status	note
cg_clock_hands	Clock Hands	Clock Hands		竹市佳伸	竹市佳伸	竹市佳伸	竹市佳伸	白雪千夜	solo	cg			imasdb-edf417645f12			unmatched	
cg_coco夏夏夏_holiday	CoCo夏夏夏 Holiday	CoCo夏夏夏 Holiday		Funta3	Funta3	Funta7	Funta7	上田鈴帆、佐藤心、十時愛梨	unit	cg			imasdb-ac200a372853			unmatched	
cg_coffret_comet	Coffret Comet	Coffret Comet		八城雄太	八城雄太	TAKT(TRYTONELABO)	TAKT(TRYTONELABO)	城ヶ崎莉嘉	solo	cg			imasdb-60229b118580			unmatched	
cg_come_to_you	Come to you	Come to you		やぎぬまかな	やぎぬまかな	石濱翔(MONACA)	石濱翔(MONACA)	小日向美穂、渋谷凛、本田未央	unit	cg			imasdb-989904caff9a			unmatched	
cg_comic_cosmic	comic cosmic	comic cosmic		只野菜摘	只野菜摘	篠崎あやと、橘亮祐	篠崎あやと;橘亮祐	佐久間まゆ、久川颯、中野有香、佐々木千枝、堀裕子	unit	cg			imasdb-64502763adc4			unmatched	
cg_cookiedough	Cookie Dough	Cookie Dough						高垣楓、三船美優、大和亜季	unit	cg			imasdb-d3b3cac0fd78			unmatched	
cg_cosmo_cosme	Cosmo Cosme	Cosmo Cosme		ミズノゲンキ	ミズノゲンキ	山本真央樹(TRYTONELABO)	山本真央樹(TRYTONELABO)	城ヶ崎美嘉	solo	cg			imasdb-036041c23f1b			unmatched	
cg_d-ark_l-ilys_grin	D-ark L-ily's Grin	D-ark L-ily's Grin		鈴木裕明(SUPA LOVE)	鈴木裕明(SUPA LOVE)	鈴木裕明(SUPA LOVE)	鈴木裕明(SUPA LOVE)	モノクロームリリィ(速水奏、北条加蓮)	unit	cg			imasdb-43a77f7e74b3			unmatched	
cg_darkness	Darkness	Darkness		藤田麻衣子	藤田麻衣子	藤田麻衣子	藤田麻衣子	白菊ほたる	solo	cg			imasdb-46d31350ad3e			unmatched	
cg_dear_my_dreamers	Dear My Dreamers	Dear My Dreamers		八城雄太	八城雄太	渡部チェル	渡部チェル	姫川友紀	solo	cg			imasdb-2fceb2f8b6ad			unmatched	
cg_delight	DELIGHT	DELIGHT		BNSI(渡辺量)	渡辺量	BNSI(渡辺量)	渡辺量	本田未央	solo	cg			imasdb-4fb5a2747d99			unmatched	
cg_demolish	Demolish	Demolish		只野菜摘	只野菜摘	田中秀和	田中秀和	Threat Sign(本田未央、結城晴、ナターリア)	unit	cg			imasdb-52f4000ec138			unmatched	
cg_dokidokiリズム	DOKIDOKIリズム	DOKIDOKIリズム		BNSI(佐藤貴文)	佐藤貴文	BNSI(佐藤貴文)	佐藤貴文	城ヶ崎莉嘉	solo	cg			imasdb-4f0054a517e9			unmatched	
cg_dokidokiリズム_for_chieri_rearrange_mix	DOKIDOKIリズム 〜For Chieri rearrange MIX〜	DOKIDOKIリズム 〜For Chieri rearrange MIX〜		BNEI(佐藤貴文)	佐藤貴文	BNEI(佐藤貴文)	佐藤貴文	緒方智絵里	solo	cg	cg_dokidokiリズム		imasdb-0c810e2591e8			unmatched	
cg_drastic_melody	Drastic Melody	Drastic Melody		R・O・N	R;O;N	R・O・N	R;O;N	Sirius Chord(渋谷凛、白雪千夜、松永涼)	unit	cg			imasdb-52e3cbf5d289			unmatched	
cg_dreaming_of_you	Dreaming of you	Dreaming of you		mft	mft	広川恵一(MONACA)	広川恵一(MONACA)	川島瑞樹	solo	cg			imasdb-1f5a054f06b8			unmatched	
cg_dreaming_star	Dreaming Star	Dreaming Star		emon(Tes.)・おもち花	emon(Tes.);おもち花	emon(Tes.)	emon(Tes.)	相葉夕美	solo	cg			imasdb-a61ade02a6c7			unmatched	
cg_dreamy_anniversary	Dreamy Anniversary	Dreamy Anniversary		森由里子	森由里子	滝澤俊輔(TRYTONELABO)	滝澤俊輔(TRYTONELABO)	久川凪、大槻唯、高垣楓、望月聖、新田美波	unit	cg			imasdb-fea1e042e5eb			unmatched	
cg_driving_my_way	Driving My Way	Driving My Way		AJURIKA	AJURIKA	山本真央樹	山本真央樹	黒埼ちとせ、松永涼、木村夏樹	unit	cg			imasdb-aaf2a5f0dea0			unmatched	
cg_dynamite_fever_megamix	DYNAMITE FEVER MEGAMIX	DYNAMITE FEVER MEGAMIX		橘亮祐	橘亮祐	橘亮祐	橘亮祐	片桐早苗	solo	cg			imasdb-a34f3083d3ee			unmatched	
cg_enishi	Enishi	Enishi		ウツミタカアキ	ウツミタカアキ	ウツミタカアキ	ウツミタカアキ	羽衣小町(小早川紗枝、塩見周子)	unit	cg			imasdb-5b40124b8986			unmatched	
cg_ephemeral_aяrow	EPHEMERAL AЯROW	EPHEMERAL AЯROW		アオワイファイ	アオワイファイ	Powerless	Powerless	白雪千夜、二宮飛鳥	unit	cg			imasdb-dacdaea16111			unmatched	
cg_everafter	EVERAFTER	EVERAFTER		森由里子	森由里子	滝澤俊輔(TRYTONELABO)、烏屋茶房	滝澤俊輔(TRYTONELABO);烏屋茶房	島村卯月、大石泉、夢見りあむ、早坂美玲、西園寺琴歌、大槻唯、森久保乃々、速水奏、的場梨沙、一ノ瀬志希	unit	cg			imasdb-2c2c078c2654			unmatched	
cg_everlasting	EVERLASTING	EVERLASTING		森由里子	森由里子	田中秀和(MONACA)、滝澤俊輔(TRYTONELABO)、睦月周平	田中秀和(MONACA);滝澤俊輔(TRYTONELABO);睦月周平	本田未央、辻野あかり、双葉杏、木村夏樹、アナスタシア、ナターリア、橘ありす、輿水幸子、依田芳乃、川島瑞樹	unit	cg			imasdb-5c4594c562b0			unmatched	
cg_evermore	EVERMORE	EVERMORE		森由里子	森由里子	田中秀和(MONACA)・滝澤俊輔(TRYTONELABO)	田中秀和(MONACA);滝澤俊輔(TRYTONELABO)	城ヶ崎美嘉、神崎蘭子、前川みく、二宮飛鳥、一ノ瀬志希	unit	cg			imasdb-cb27d639ef8c			unmatched	
cg_evermore_-_しんげきremix_-	EVERMORE - しんげきRemix -	EVERMORE	しんげきRemix	森由里子	森由里子	田中秀和(MONACA)、滝澤俊輔(TRYTONELABO)	田中秀和(MONACA);滝澤俊輔(TRYTONELABO)	神崎蘭子、二宮飛鳥	unit	cg	cg_evermore	1	imasdb-775197a5bd1d			unmatched	
cg_evil_live	EVIL LIVE	EVIL LIVE		ミズノゲンキ	ミズノゲンキ	睦月周平	睦月周平	BAD BEASTS(村上巴、的場梨沙、小関麗奈、藤本里奈、向井拓海)	unit	cg			imasdb-3a59d73e07d9			unmatched	
cg_fantasia_for_the_girls	Fantasia for the Girls	Fantasia for the Girls		八城雄太	八城雄太	設楽哲也	設楽哲也	久川颯、イヴ・サンタクロース、白雪千夜、神谷奈緒、藤原肇、依田芳乃、赤城みりあ、星輝子、小早川紗枝	unit	cg			imasdb-859d635b12e6			unmatched	
cg_fascinate	Fascinate	Fascinate		ミズノゲンキ	ミズノゲンキ	睦月周平	睦月周平	VelvetRose(黒埼ちとせ、白雪千夜)	unit	cg			imasdb-38a65d481130			unmatched	
cg_fine美しき終焉	Fin[e]〜美しき終焉〜	Fin[e]〜美しき終焉〜		只野菜摘	只野菜摘	伊藤翼	伊藤翼	一ノ瀬志希、黒埼ちとせ	unit	cg			imasdb-4adefefdc7fb			unmatched	
cg_flip_flop	Flip Flop	Flip Flop		ミト	ミト	ミト	ミト	日野茜	solo	cg			imasdb-adca4e79805c			unmatched	
cg_flip_flop_for_ss3a_rearrange_mix	Flip Flop 〜For SS3A rearrange Mix〜	Flip Flop 〜For SS3A rearrange Mix〜		ミト	ミト	ミト	ミト	荒木比奈、上条春菜	unit	cg	cg_flip_flop		imasdb-02b91a534314			unmatched	
cg_frost	Frost	Frost		ミズノゲンキ	ミズノゲンキ	睦月周平	睦月周平	神谷奈緒、神崎蘭子、脇山珠美	unit	cg			imasdb-b7593dcbcf40			unmatched	
cg_frozen_tears	Frozen Tears	Frozen Tears		磯谷佳江	磯谷佳江	小野貴光	小野貴光	北条加蓮	solo	cg			imasdb-61582734a1c3			unmatched	
cg_gaze_and_gaze	Gaze and Gaze	Gaze and Gaze		ミズノゲンキ	ミズノゲンキ	睦月周平	睦月周平	フォーリンシーサイド(川島瑞樹、村上巴)	unit	cg			imasdb-6638a5f70bfd			unmatched	
cg_gemstone	GEMSTONE	GEMSTONE		出口遼	出口遼	出口遼	出口遼	的場梨沙	solo	cg			imasdb-054bae07eb44			unmatched	
cg_go_just_go	Go Just Go!	Go Just Go!		八城雄太	八城雄太	田中秀和(MONACA)	田中秀和(MONACA)	夢見りあむ、大槻唯、北条加蓮、佐藤心、一ノ瀬志希、鷹富士茄子、棟方愛海、川島瑞樹、五十嵐響子	unit	cg			imasdb-7e5d6e03e890			unmatched	
cg_goin	GOIN'!!!	GOIN'!!!		森由里子	森由里子	宮崎まゆ	宮崎まゆ	CINDERELLA PROJECT [島村卯月、渋谷凛、本田未央、双葉杏、三村かな子、城ヶ崎莉嘉、神崎蘭子、前川みく、諸星きらり、多田李衣菜、赤城みりあ、新田美波、緒方智絵里、アナスタシア	all	cg			imasdb-fddbf6a7a248			unmatched	
cg_gossip_club	Gossip Club	Gossip Club		俊龍	俊龍	俊龍	俊龍	セクシーギャルズ(大槻唯、藤本里奈、城ヶ崎美嘉)	unit	cg			imasdb-8afe98ba9c88			unmatched	
cg_great_journey	Great Journey	Great Journey		磯谷佳江	磯谷佳江	内田哲也(Cygames)	内田哲也(Cygames)	new generations(島村卯月、渋谷凛、本田未央)	unit	cg			imasdb-e5724d282868			unmatched	
cg_halloween_game	HALLOWEEN GAME	HALLOWEEN GAME		TAKT(TRYTONELABO)	TAKT(TRYTONELABO)	TAKT(TRYTONELABO)	TAKT(TRYTONELABO)	パンプキンプリン(姫川友紀、中野有香、堀裕子、上条春菜、白雪千夜)	unit	cg			imasdb-5e22b4b6311b			unmatched	
cg_halloweencode	Halloween♥Code	Halloween♥Code		磯谷佳江	磯谷佳江	岡野裕次郎(TRYTONELABO)	岡野裕次郎(TRYTONELABO)	安部菜々、乙倉悠貴、前川みく	unit	cg			imasdb-46f1b6410b48			unmatched	
cg_happy2_days	Happy×2 Days	Happy×2 Days		木村有希	木村有希	木村有希	木村有希	CANDY ISLAND(双葉杏)	solo	cg			imasdb-fc0134ebb363			unmatched	
cg_happy_new_yeah	Happy New Yeah!	Happy New Yeah!		八城雄太	八城雄太	高取ヒデアキ	高取ヒデアキ	島村卯月、渋谷凛、本田未央、佐藤心、三村かな子	unit	cg			imasdb-a8ade382384e			unmatched	
cg_hardcore_toyworld	Hardcore Toyworld	Hardcore Toyworld		安島龍人	安島龍人	安島龍人	安島龍人	My-Style Revo(砂塚あきら、早坂美玲)	unit	cg			imasdb-d6a2c67ac3c6			unmatched	
cg_harurunrun	HARURUNRUN	HARURUNRUN		田村歩美	田村歩美	田村歩美	田村歩美	関裕美、水本ゆかり、棟方愛海	unit	cg			imasdb-99d0c6e8e264			unmatched	
cg_he4dshot	#HE4DSHOT	#HE4DSHOT		烏屋茶房	烏屋茶房	橘亮佑、篠崎あやと、烏屋茶房	橘亮佑;篠崎あやと;烏屋茶房	砂塚あきら	solo	cg			imasdb-c13fd77cbe96			unmatched	
cg_heart_voice	Heart Voice	Heart Voice		磯谷佳江	磯谷佳江	小野貴光	小野貴光	CANDY ISLAND(双葉杏)	solo	cg			imasdb-c12d9fbc1a34			unmatched	
cg_home_sweet_home	Home Sweet Home	Home Sweet Home		八城雄太	八城雄太	Powerless	Powerless	Merry Terrors(白坂小梅、辻野あかり、道明寺歌鈴、佐久間まゆ、小日向美穂)	unit	cg			imasdb-738424595adb			unmatched	
cg_hotel_moonside	Hotel Moonside	Hotel Moonside		BNSI(MC TC)	MC TC	BNSI(Taku Inoue)	Taku Inoue	速水奏	solo	cg			imasdb-709313793325			unmatched	
cg_hotel_moonside_-take_me_away_from_metropolis_remix-	Hotel Moonside -Take me away from Metropolis Remix-	Hotel Moonside	Take me away from Metropolis Remix	BNSI(MC TC)	MC TC	BNSI(Taku Inoue)	Taku Inoue	一ノ瀬志希	solo	cg	cg_hotel_moonside	1	imasdb-ff4b403bcaa5			unmatched	
cg_hotel_moonside_extended_live_version	Hotel Moonside (Extended Live Version)	Hotel Moonside	Extended Live Version	BNSI(MC TC)	MC TC	BNSI(Taku Inoue)	Taku Inoue	速水奏	solo	cg	cg_hotel_moonside	1	imasdb-b3e9d51a0bda			unmatched	
cg_hungry_bambi	Hungry Bambi	Hungry Bambi		出口遼	出口遼	出口遼	出口遼	キュリオスター「佐々木千枝、市原仁奈、橘ありす、龍崎薫、棟方愛海、遊佐こずえ	unit	cg			imasdb-dbf683115a70			unmatched	
cg_if	if	if		Maiko Fujita	Maiko Fujita	Maiko Fujita	Maiko Fujita	速水奏	solo	cg			imasdb-9e9cf25ea332			unmatched	
cg_in_fact	in fact	in fact		Maiko Fujita	Maiko Fujita	Maiko Fujita	Maiko Fujita	橘ありす	solo	cg			imasdb-7007b0f7ae75			unmatched	
cg_isosceles	Isosceles	Isosceles		YASUHIRO(康寛)	YASUHIRO(康寛)	Powerless、YASUHIRO(康寛)	Powerless;YASUHIRO(康寛)	フェアリーテイル*マイテイル(小日向美穂、藤原肇)	unit	cg			imasdb-c4075cb09de2			unmatched	
cg_jet_to_the_future	Jet to the Future	Jet to the Future		磯谷佳江	磯谷佳江	IMAJO(PSYCHIC LOVER)	IMAJO(PSYCHIC LOVER)	Rock the beat(多田李衣菜、木村夏樹)	unit	cg			imasdb-66a44bbae034			unmatched	
cg_joker	Joker	Joker		渡部紫緒	渡部紫緒	田中秀和(MONACA)	田中秀和(MONACA)	松永涼、大和亜季、中野有香、姫川友紀、前川みく	unit	cg			imasdb-175b4b078ed2			unmatched	
cg_just_us_justice	Just Us Justice	Just Us Justice		ミズノゲンキ	ミズノゲンキ	ゆよゆっぺ	ゆよゆっぺ	バーニング・バスターズ(南条光、脇山珠美、結城晴、上条春菜、片桐早苗)	unit	cg			imasdb-c6110878b1bc			unmatched	
cg_kawaii_make_my_day	Kawaii make MY day!	Kawaii make MY day!		八城雄太	八城雄太	石濱翔(MONACA)	石濱翔(MONACA)	メロウ・イエロー(中野有香、水本ゆかり、椎名法子)	unit	cg			imasdb-7f0e50ae35df			unmatched	
cg_last_kiss	Last Kiss	Last Kiss		渡部紫緒	渡部紫緒	坂部剛	坂部剛	三船美優	solo	cg			imasdb-2b87881392b8			unmatched	
cg_last_kiss_-esti_remix-	Last Kiss -ESTi Remix-	Last Kiss	ESTi Remix	渡部紫緒	渡部紫緒	坂部剛	坂部剛	三船美優	solo	cg	cg_last_kiss	1	imasdb-66bda3c07356			unmatched	
cg_lets_go_happy	LET'S GO HAPPY!!	LET'S GO HAPPY!!		夕野ヨシミ(IOSYS)	夕野ヨシミ(IOSYS)	ARM(IOSYS)	ARM(IOSYS)	凸レーション(城ヶ崎莉嘉)	solo	cg			imasdb-1fa589f4c7e7			unmatched	
cg_lets_sail_away	Let's Sail Away!!!	Let's Sail Away!!!		坂井竜二	坂井竜二	アオワイファイ	アオワイファイ	浅利七海、西園寺琴歌、八神マキノ	unit	cg			imasdb-eb8b878b0223			unmatched	
cg_life_is_harmony	Life is HaRMONY	Life is HaRMONY		no_my	no_my	no_my	no_my	桐生つかさ、黒埼ちとせ、白菊ほたる、鷺沢文香、諸星きらり	unit	cg			imasdb-4deaa5e6fdec			unmatched	
cg_lilac_time	lilac time	lilac time		橋本由香利	橋本由香利	橋本由香利	橋本由香利	相葉夕美	solo	cg			imasdb-6a4e541f89e7			unmatched	
cg_lilac_time_ピクニックライブ_acoustic_ver	lilac time (ピクニックライブ Acoustic Ver.)	lilac time	ピクニックライブ Acoustic Ver.	橋本由香利	橋本由香利	橋本由香利	橋本由香利	相葉夕美	solo	cg	cg_lilac_time	1	imasdb-45a30825fce3			unmatched	
cg_little_more	Little More	Little More		渡部紫緒	渡部紫緒	ESTi	ESTi	三船美優	solo	cg			imasdb-7cabe4674f00			unmatched	
cg_lovedestiny	Love∞Destiny	Love∞Destiny		磯谷佳江	磯谷佳江	BNSI(kyo)	kyo	Masque:Rade(佐久間まゆ、北条加蓮、小日向美穂、多田李衣菜、緒方智絵里)	unit	cg			imasdb-b0888b41b950			unmatched	
cg_lovedestiny_-jealous_prisoner_remix-	Love∞Destiny -Jealous prisoner Remix-	Love∞Destiny	Jealous prisoner Remix	磯谷佳江	磯谷佳江	BNSI(kyo)	kyo	Masque:Rade(佐久間まゆ、北条加蓮、小日向美穂、多田李衣菜、緒方智絵里)	unit	cg	cg_lovedestiny	1	imasdb-15615fb9e0c6			unmatched	
cg_loveハズカム	LOVE☆ハズカム	LOVE☆ハズカム		磯谷佳江	磯谷佳江	山本真央樹	山本真央樹	藤本里奈	solo	cg			imasdb-a7e106ac7f73			unmatched	
cg_lunatic_show	Lunatic Show	Lunatic Show		磯谷佳江	磯谷佳江	IMAJO	IMAJO	星輝子・白坂小梅・輿水幸子・小早川紗枝・姫川友紀	unit	cg			imasdb-f474ec72a6c5			unmatched	
cg_lunatic_show_for_ss3a_rearrange_mix	Lunatic Show 〜For SS3A rearrange Mix〜	Lunatic Show 〜For SS3A rearrange Mix〜		磯谷佳江	磯谷佳江	IMAJO(PSYCHIC LOVER)	IMAJO(PSYCHIC LOVER)	喜多見柚、村上巴	unit	cg	cg_lunatic_show		imasdb-c42e0767a8d1			unmatched	
cg_majoram_therapie	Majoram Therapie	Majoram Therapie		只野菜摘	只野菜摘	invisible manners(平山大介・福山整)	invisible manners(平山大介・福山整)	夢見りあむ、西園寺琴歌、大槻唯、北条加蓮	unit	cg			imasdb-8ff5261ef812			unmatched	
cg_max_beat	Max Beat	Max Beat		渡部紫緒	渡部紫緒	坂部剛	坂部剛	高垣楓、鷹富士茄子、二宮飛鳥、松永涼、大和亜季	unit	cg			imasdb-5f624511fe38			unmatched	
cg_memories	Memories	Memories		貝田由里子	貝田由里子	ESTi	ESTi	LOVE LAIKA(新田美波)	unit	cg			imasdb-441e6400298c			unmatched	
cg_merry_warm_bodies	Merry Warm Bodies	Merry Warm Bodies		八城雄太	八城雄太	山本真央樹(TRYTONELABO)	山本真央樹(TRYTONELABO)	白坂小梅	solo	cg			imasdb-8ce59ad4669c			unmatched	
cg_mgic	M@GIC☆	M@GIC☆		森由里子	森由里子	田中秀和(MONACA)	田中秀和(MONACA)	CINDERELLA PROJECT [島村卯月、渋谷凛、本田未央、双葉杏、三村かな子、城ヶ崎莉嘉、神崎蘭子、前川みく、諸星きらり、多田李衣菜、赤城みりあ、新田美波、緒方智絵里、アナスタシア	all	cg			imasdb-c9d6f4284b54			unmatched	
cg_milky_mode	Milky Mode	Milky Mode		YASUHIRO(康寛)	YASUHIRO(康寛)	YASUHIRO(康寛)	YASUHIRO(康寛)	及川雫	solo	cg			imasdb-51e84af8682c			unmatched	
cg_morgana	Morgana	Morgana		烏屋茶房	烏屋茶房	烏屋茶房	烏屋茶房	ファタ・モルガーナ(大石泉、八神マキノ、浅利七海)	unit	cg			imasdb-c34fa76652a7			unmatched	
cg_motto	MOTTO!	MOTTO!		烏屋茶房	烏屋茶房	橘亮祐・篠崎あやと	橘亮祐;篠崎あやと	久川凪、西園寺琴歌、桐生つかさ、白菊ほたる、村上巴、関裕美、結城晴	unit	cg			imasdb-03289436179f			unmatched	
cg_myself	Myself	Myself		馬渕直純	馬渕直純	馬渕直純	馬渕直純	松永涼	solo	cg			imasdb-a8e00b1ff928			unmatched	
cg_naked_romance	Naked Romance	Naked Romance		BNSI(遠山明孝)	遠山明孝	BNSI(遠山明孝)	遠山明孝	小日向美穂	solo	cg			imasdb-97cc94555dfc			unmatched	
cg_nation_blue	Nation Blue	Nation Blue		遠山明孝	遠山明孝	遠山明孝	遠山明孝	渋谷凛、高垣楓、神崎蘭子、多田李衣菜、新田美波	unit	cg			imasdb-4df827b42495			unmatched	
cg_nation_blue_-蒼く蒼く蒼く_remix-	Nation Blue -蒼く蒼く蒼く Remix-	Nation Blue	蒼く蒼く蒼く Remix	遠山明孝	遠山明孝	遠山明孝	遠山明孝	渋谷凛、高垣楓、神崎蘭子、多田李衣菜、新田美波	unit	cg	cg_nation_blue	1	imasdb-da790e9d36df			unmatched	
cg_near_to_you	Near to You	Near to You		AJURIKA	AJURIKA	AJURIKA	AJURIKA	宮本フレデリカ、一ノ瀬志希、櫻井桃華、中野有香、五十嵐響子	unit	cg			imasdb-91f29a896386			unmatched	
cg_near_to_you_-picopico_dnb_remix-	Near to You -PicoPico D'n'B Remix-	Near to You	PicoPico D'n'B Remix	AJURIKA	AJURIKA	AJURIKA	AJURIKA	宮本フレデリカ、一ノ瀬志希、櫻井桃華、中野有香、五十嵐響子	unit	cg	cg_near_to_you	1	imasdb-62cc26d6efc7			unmatched	
cg_nebula_sky	Nebula Sky	Nebula Sky		AJURIKA	AJURIKA	AJURIKA	AJURIKA	アナスタシア	solo	cg			imasdb-a611e6235430			unmatched	
cg_needle_light	Needle Light	Needle Light		AJURIKA	AJURIKA	AJURIKA	AJURIKA	サイバーグラス(荒木比奈、上条春菜)	unit	cg			imasdb-463a2f6e425f			unmatched	
cg_neo_beautiful_pain	Neo Beautiful Pain	Neo Beautiful Pain		AJURIKA	AJURIKA	AJURIKA	AJURIKA	神谷奈緒	solo	cg			imasdb-6944cde320d0			unmatched	
cg_neon_sphere	Neon Sphere	Neon Sphere		AJURIKA	AJURIKA	AJURIKA	AJURIKA	LiPPS(速水奏、塩見周子、城ヶ崎美嘉、宮本フレデリカ、一ノ瀬志希)	unit	cg			imasdb-7cc015f60f5a			unmatched	
cg_never_ends	Never ends	Never ends		渡部紫緒	渡部紫緒	ESTi	ESTi	THE IDOLM@STER CINDERELLA GIRLS for BEST5!(北条加蓮、鷺沢文香、一ノ瀬志希、神谷奈緒、高垣楓)	all	cg			imasdb-029383ccb7c3			unmatched	
